admin1_name,scenario,timeframe,severity,hazard,vop,vop_total,pct
Taita Taveta,ssp245,2021_2040,severe,heat+wet,0,6441116,0
Taita Taveta,ssp245,2021_2040,severe,no hazard,130112,6441116,2.02
Taita Taveta,ssp245,2021_2040,severe,wet,0,6441116,0
Taita Taveta,ssp245,2041_2060,severe,any,6323592,6441117,98.18
Taita Taveta,ssp245,2041_2060,severe,dry,6321878,6441117,98.15
Taita Taveta,ssp245,2041_2060,severe,dry+heat,1714,6441117,0.03
Taita Taveta,ssp245,2041_2060,severe,dry+heat+wet,0,6441117,0
Taita Taveta,ssp245,2041_2060,severe,dry+wet,0,6441117,0
Taita Taveta,ssp245,2041_2060,severe,heat,0,6441117,0
Taita Taveta,ssp245,2041_2060,severe,heat+wet,0,6441117,0
Taita Taveta,ssp245,2041_2060,severe,no hazard,117525,6441117,1.82
Taita Taveta,ssp245,2041_2060,severe,wet,0,6441117,0
Taita Taveta,ssp585,2021_2040,severe,any,6329260,6441118,98.26
Taita Taveta,ssp585,2021_2040,severe,dry,6329260,6441118,98.26
Taita Taveta,ssp585,2021_2040,severe,dry+heat,0,6441118,0
Taita Taveta,ssp585,2021_2040,severe,dry+heat+wet,0,6441118,0
Taita Taveta,ssp585,2021_2040,severe,dry+wet,0,6441118,0
Taita Taveta,ssp585,2021_2040,severe,heat,0,6441118,0
Taita Taveta,ssp585,2021_2040,severe,heat+wet,0,6441118,0
Taita Taveta,ssp585,2021_2040,severe,no hazard,111858,6441118,1.74
Taita Taveta,ssp585,2021_2040,severe,wet,0,6441118,0
Taita Taveta,ssp585,2041_2060,severe,any,6288532,6441117,97.63
Taita Taveta,ssp585,2041_2060,severe,dry,6270502,6441117,97.35
Taita Taveta,ssp585,2041_2060,severe,dry+heat,18030,6441117,0.28
Taita Taveta,ssp585,2041_2060,severe,dry+heat+wet,0,6441117,0
Taita Taveta,ssp585,2041_2060,severe,dry+wet,0,6441117,0
Taita Taveta,ssp585,2041_2060,severe,heat,0,6441117,0
Taita Taveta,ssp585,2041_2060,severe,heat+wet,0,6441117,0
Taita Taveta,ssp585,2041_2060,severe,no hazard,152585,6441117,2.37
Taita Taveta,ssp585,2041_2060,severe,wet,0,6441117,0
Tana River,historic,historic,severe,any,428874,429304,99.9
Tana River,historic,historic,severe,dry,10951,429304,2.55
Tana River,historic,historic,severe,dry+heat,406717,429304,94.74
Tana River,historic,historic,severe,dry+heat+wet,0,429304,0
Tana River,historic,historic,severe,dry+wet,0,429304,0
Tana River,historic,historic,severe,heat,11207,429304,2.61
Tana River,historic,historic,severe,heat+wet,0,429304,0
Tana River,historic,historic,severe,no hazard,429,429304,0.1
Tana River,historic,historic,severe,wet,0,429304,0
Tana River,ssp245,2021_2040,severe,any,429264,429303,99.99
Tana River,ssp245,2021_2040,severe,dry,3423,429303,0.8
Tana River,ssp245,2021_2040,severe,dry+heat,406705,429303,94.74
Tana River,ssp245,2021_2040,severe,dry+heat+wet,0,429303,0
Tana River,ssp245,2021_2040,severe,dry+wet,0,429303,0
Tana River,ssp245,2021_2040,severe,heat,19136,429303,4.46
Tana River,ssp245,2021_2040,severe,heat+wet,0,429303,0
Tana River,ssp245,2021_2040,severe,no hazard,39,429303,0.01
Tana River,ssp245,2021_2040,severe,wet,0,429303,0
Tana River,ssp245,2041_2060,severe,any,429298,429303,100
Tana River,ssp245,2041_2060,severe,dry,219,429303,0.05
Tana River,ssp245,2041_2060,severe,dry+heat,414736,429303,96.61
Tana River,ssp245,2041_2060,severe,dry+heat+wet,0,429303,0
Tana River,ssp245,2041_2060,severe,dry+wet,0,429303,0
Tana River,ssp245,2041_2060,severe,heat,14342,429303,3.34
Tana River,ssp245,2041_2060,severe,heat+wet,0,429303,0
Tana River,ssp245,2041_2060,severe,no hazard,6,429303,0
Tana River,ssp245,2041_2060,severe,wet,0,429303,0
Tana River,ssp585,2021_2040,severe,any,429298,429304,100
Tana River,ssp585,2021_2040,severe,dry,3233,429304,0.75
Tana River,ssp585,2021_2040,severe,dry+heat,413001,429304,96.2
Tana River,ssp585,2021_2040,severe,dry+heat+wet,0,429304,0
Tana River,ssp585,2021_2040,severe,dry+wet,0,429304,0
Tana River,ssp585,2021_2040,severe,heat,13064,429304,3.04
Tana River,ssp585,2021_2040,severe,heat+wet,0,429304,0
Tana River,ssp585,2021_2040,severe,no hazard,6,429304,0
Tana River,ssp585,2021_2040,severe,wet,0,429304,0
Tana River,ssp585,2041_2060,severe,any,429298,429304,100
Tana River,ssp585,2041_2060,severe,dry,1,429304,0
Tana River,ssp585,2041_2060,severe,dry+heat,409705,429304,95.43
Tana River,ssp585,2041_2060,severe,dry+heat+wet,0,429304,0
Tana River,ssp585,2041_2060,severe,dry+wet,0,429304,0
Tana River,ssp585,2041_2060,severe,heat,19592,429304,4.56
Tana River,ssp585,2041_2060,severe,heat+wet,0,429304,0
Tana River,ssp585,2041_2060,severe,no hazard,6,429304,0
Tana River,ssp585,2041_2060,severe,wet,0,429304,0
Tharaka-Nithi,historic,historic,severe,any,7497287,8578310,87.4
Tharaka-Nithi,historic,historic,severe,dry,6605836,8578310,77.01
Tharaka-Nithi,historic,historic,severe,dry+heat,873607,8578310,10.18
Tharaka-Nithi,historic,historic,severe,dry+heat+wet,0,8578310,0
Tharaka-Nithi,historic,historic,severe,dry+wet,0,8578310,0
Tharaka-Nithi,historic,historic,severe,heat,17843,8578310,0.21
Tharaka-Nithi,historic,historic,severe,heat+wet,0,8578310,0
Tharaka-Nithi,historic,historic,severe,no hazard,1081024,8578310,12.6
Tharaka-Nithi,historic,historic,severe,wet,0,8578310,0
Tharaka-Nithi,ssp245,2021_2040,severe,any,7368714,8578311,85.9
Tharaka-Nithi,ssp245,2021_2040,severe,dry,6235875,8578311,72.69
Tharaka-Nithi,ssp245,2021_2040,severe,dry+heat,1111065,8578311,12.95
Tharaka-Nithi,ssp245,2021_2040,severe,dry+heat+wet,0,8578311,0
Tharaka-Nithi,ssp245,2021_2040,severe,dry+wet,0,8578311,0
Tharaka-Nithi,ssp245,2021_2040,severe,heat,21773,8578311,0.25
Tharaka-Nithi,ssp245,2021_2040,severe,heat+wet,0,8578311,0
Tharaka-Nithi,ssp245,2021_2040,severe,no hazard,1209598,8578311,14.1
Tharaka-Nithi,ssp245,2021_2040,severe,wet,0,8578311,0
Tharaka-Nithi,ssp245,2041_2060,severe,any,7454944,8578311,86.9
Tharaka-Nithi,ssp245,2041_2060,severe,dry,5995880,8578311,69.9
Tharaka-Nithi,ssp245,2041_2060,severe,dry+heat,1428472,8578311,16.65
Tharaka-Nithi,ssp245,2041_2060,severe,dry+heat+wet,0,8578311,0
Tharaka-Nithi,ssp245,2041_2060,severe,dry+wet,0,8578311,0
Tharaka-Nithi,ssp245,2041_2060,severe,heat,30592,8578311,0.36
Tharaka-Nithi,ssp245,2041_2060,severe,heat+wet,0,8578311,0
Tharaka-Nithi,ssp245,2041_2060,severe,no hazard,1123367,8578311,13.1
Tharaka-Nithi,ssp245,2041_2060,severe,wet,0,8578311,0
Tharaka-Nithi,ssp585,2021_2040,severe,any,7469306,8578311,87.07
Tharaka-Nithi,ssp585,2021_2040,severe,dry,6253340,8578311,72.9
Tharaka-Nithi,ssp585,2021_2040,severe,dry+heat,1188804,8578311,13.86
Tharaka-Nithi,ssp585,2021_2040,severe,dry+heat+wet,0,8578311,0
Tharaka-Nithi,ssp585,2021_2040,severe,dry+wet,0,8578311,0
Tharaka-Nithi,ssp585,2021_2040,severe,heat,27161,8578311,0.32
Tharaka-Nithi,ssp585,2021_2040,severe,heat+wet,0,8578311,0
Tharaka-Nithi,ssp585,2021_2040,severe,no hazard,1109006,8578311,12.93
Tharaka-Nithi,ssp585,2021_2040,severe,wet,0,8578311,0
Tharaka-Nithi,ssp585,2041_2060,severe,any,7525015,8578311,87.72
Tharaka-Nithi,ssp585,2041_2060,severe,dry,5475677,8578311,63.83
Tharaka-Nithi,ssp585,2041_2060,severe,dry+heat,2008495,8578311,23.41
Tharaka-Nithi,ssp585,2041_2060,severe,dry+heat+wet,0,8578311,0
Tharaka-Nithi,ssp585,2041_2060,severe,dry+wet,0,8578311,0
Tharaka-Nithi,ssp585,2041_2060,severe,heat,40843,8578311,0.48
Tharaka-Nithi,ssp585,2041_2060,severe,heat+wet,0,8578311,0
Tharaka-Nithi,ssp585,2041_2060,severe,no hazard,1053296,8578311,12.28
Tharaka-Nithi,ssp585,2041_2060,severe,wet,0,8578311,0
Trans Nzoia,historic,historic,severe,any,1145292,25468948,4.5
Trans Nzoia,historic,historic,severe,dry,1135138,25468948,4.46
Trans Nzoia,historic,historic,severe,dry+heat,0,25468948,0
Trans Nzoia,historic,historic,severe,dry+heat+wet,0,25468948,0
Trans Nzoia,historic,historic,severe,dry+wet,0,25468948,0
Trans Nzoia,historic,historic,severe,heat,0,25468948,0
Trans Nzoia,historic,historic,severe,heat+wet,0,25468948,0
Trans Nzoia,historic,historic,severe,no hazard,24323656,25468948,95.5
Trans Nzoia,historic,historic,severe,wet,10154,25468948,0.04
Trans Nzoia,ssp245,2021_2040,severe,any,431637,25468948,1.69
Trans Nzoia,ssp245,2021_2040,severe,dry,412004,25468948,1.62
Trans Nzoia,ssp245,2021_2040,severe,dry+heat,0,25468948,0
Trans Nzoia,ssp245,2021_2040,severe,dry+heat+wet,0,25468948,0
Trans Nzoia,ssp245,2021_2040,severe,dry+wet,0,25468948,0
Trans Nzoia,ssp245,2021_2040,severe,heat,0,25468948,0
Trans Nzoia,ssp245,2021_2040,severe,heat+wet,0,25468948,0
Trans Nzoia,ssp245,2021_2040,severe,no hazard,25037311,25468948,98.31
Trans Nzoia,ssp245,2021_2040,severe,wet,19633,25468948,0.08
Trans Nzoia,ssp245,2041_2060,severe,any,868866,25468948,3.41
Trans Nzoia,ssp245,2041_2060,severe,dry,858348,25468948,3.37
Trans Nzoia,ssp245,2041_2060,severe,dry+heat,0,25468948,0
Trans Nzoia,ssp245,2041_2060,severe,dry+heat+wet,0,25468948,0
Trans Nzoia,ssp245,2041_2060,severe,dry+wet,0,25468948,0
Trans Nzoia,ssp245,2041_2060,severe,heat,0,25468948,0
Trans Nzoia,ssp245,2041_2060,severe,heat+wet,0,25468948,0
Trans Nzoia,ssp245,2041_2060,severe,no hazard,24600082,25468948,96.59
Trans Nzoia,ssp245,2041_2060,severe,wet,10518,25468948,0.04
Trans Nzoia,ssp585,2021_2040,severe,any,1015577,25468948,3.99
Trans Nzoia,ssp585,2021_2040,severe,dry,999930,25468948,3.93
Trans Nzoia,ssp585,2021_2040,severe,dry+heat,0,25468948,0
Trans Nzoia,ssp585,2021_2040,severe,dry+heat+wet,0,25468948,0
Trans Nzoia,ssp585,2021_2040,severe,dry+wet,0,25468948,0
Trans Nzoia,ssp585,2021_2040,severe,heat,0,25468948,0
Trans Nzoia,ssp585,2021_2040,severe,heat+wet,0,25468948,0
Trans Nzoia,ssp585,2021_2040,severe,no hazard,24453371,25468948,96.01
Trans Nzoia,ssp585,2021_2040,severe,wet,15647,25468948,0.06
Trans Nzoia,ssp585,2041_2060,severe,any,646832,25468948,2.54
Trans Nzoia,ssp585,2041_2060,severe,dry,636325,25468948,2.5
Trans Nzoia,ssp585,2041_2060,severe,dry+heat,0,25468948,0
Trans Nzoia,ssp585,2041_2060,severe,dry+heat+wet,0,25468948,0
Trans Nzoia,ssp585,2041_2060,severe,dry+wet,0,25468948,0
Trans Nzoia,ssp585,2041_2060,severe,heat,0,25468948,0
Trans Nzoia,ssp585,2041_2060,severe,heat+wet,0,25468948,0
Trans Nzoia,ssp585,2041_2060,severe,no hazard,24822116,25468948,97.46
Trans Nzoia,ssp585,2041_2060,severe,wet,10507,25468948,0.04
Turkana,historic,historic,severe,any,497689,498863,99.76
Turkana,historic,historic,severe,dry,344632,498863,69.08
Turkana,historic,historic,severe,dry+heat,150252,498863,30.12
Turkana,historic,historic,severe,dry+heat+wet,0,498863,0
Turkana,historic,historic,severe,dry+wet,0,498863,0
Turkana,historic,historic,severe,heat,2805,498863,0.56
Turkana,historic,historic,severe,heat+wet,0,498863,0
Turkana,historic,historic,severe,no hazard,1174,498863,0.24
Turkana,historic,historic,severe,wet,0,498863,0
Turkana,ssp245,2021_2040,severe,any,497962,498864,99.82
Turkana,ssp245,2021_2040,severe,dry,197819,498864,39.65
Turkana,ssp245,2021_2040,severe,dry+heat,296952,498864,59.53
Turkana,ssp245,2021_2040,severe,dry+heat+wet,0,498864,0
Turkana,ssp245,2021_2040,severe,dry+wet,0,498864,0
Turkana,ssp245,2021_2040,severe,heat,3192,498864,0.64
Turkana,ssp245,2021_2040,severe,heat+wet,0,498864,0
Turkana,ssp245,2021_2040,severe,no hazard,901,498864,0.18
Turkana,ssp245,2021_2040,severe,wet,0,498864,0
Turkana,ssp245,2041_2060,severe,any,498501,498862,99.93
Turkana,ssp245,2041_2060,severe,dry,73646,498862,14.76
Turkana,ssp245,2041_2060,severe,dry+heat,421166,498862,84.43
Turkana,ssp245,2041_2060,severe,dry+heat+wet,0,498862,0
Turkana,ssp245,2041_2060,severe,dry+wet,0,498862,0
Turkana,ssp245,2041_2060,severe,heat,3689,498862,0.74
Turkana,ssp245,2041_2060,severe,heat+wet,0,498862,0
Turkana,ssp245,2041_2060,severe,no hazard,361,498862,0.07
Turkana,ssp245,2041_2060,severe,wet,0,498862,0
Turkana,ssp585,2021_2040,severe,any,498155,498862,99.86
Turkana,ssp585,2021_2040,severe,dry,159936,498862,32.06
Turkana,ssp585,2021_2040,severe,dry+heat,334862,498862,67.13
Turkana,ssp585,2021_2040,severe,dry+heat+wet,0,498862,0
Turkana,ssp585,2021_2040,severe,dry+wet,0,498862,0
Turkana,ssp585,2021_2040,severe,heat,3357,498862,0.67
Turkana,ssp585,2021_2040,severe,heat+wet,0,498862,0
Turkana,ssp585,2021_2040,severe,no hazard,707,498862,0.14
Turkana,ssp585,2021_2040,severe,wet,0,498862,0
Turkana,ssp585,2041_2060,severe,any,498546,498863,99.94
Turkana,ssp585,2041_2060,severe,dry,38566,498863,7.73
Turkana,ssp585,2041_2060,severe,dry+heat,456125,498863,91.43
Turkana,ssp585,2041_2060,severe,dry+heat+wet,0,498863,0
Turkana,ssp585,2041_2060,severe,dry+wet,0,498863,0
Turkana,ssp585,2041_2060,severe,heat,3855,498863,0.77
Turkana,ssp585,2041_2060,severe,heat+wet,0,498863,0
Turkana,ssp585,2041_2060,severe,no hazard,317,498863,0.06
Turkana,ssp585,2041_2060,severe,wet,0,498863,0
Uasin Gishu,historic,historic,severe,any,1248983,18478980,6.76
Uasin Gishu,historic,historic,severe,dry,1234016,18478980,6.68
Uasin Gishu,historic,historic,severe,dry+heat,0,18478980,0
Uasin Gishu,historic,historic,severe,dry+heat+wet,0,18478980,0
Uasin Gishu,historic,historic,severe,dry+wet,0,18478980,0
Uasin Gishu,historic,historic,severe,heat,0,18478980,0
Uasin Gishu,historic,historic,severe,heat+wet,0,18478980,0
Uasin Gishu,historic,historic,severe,no hazard,17229997,18478980,93.24
Uasin Gishu,historic,historic,severe,wet,14967,18478980,0.08
Uasin Gishu,ssp245,2021_2040,severe,any,738982,18478980,4
Uasin Gishu,ssp245,2021_2040,severe,dry,715563,18478980,3.87
Uasin Gishu,ssp245,2021_2040,severe,dry+heat,0,18478980,0
Uasin Gishu,ssp245,2021_2040,severe,dry+heat+wet,0,18478980,0
Uasin Gishu,ssp245,2021_2040,severe,dry+wet,0,18478980,0
Uasin Gishu,ssp245,2021_2040,severe,heat,0,18478980,0
Uasin Gishu,ssp245,2021_2040,severe,heat+wet,0,18478980,0
Uasin Gishu,ssp245,2021_2040,severe,no hazard,17739998,18478980,96
Uasin Gishu,ssp245,2021_2040,severe,wet,23419,18478980,0.13
Uasin Gishu,ssp245,2041_2060,severe,any,1004469,18478980,5.44
Uasin Gishu,ssp245,2041_2060,severe,dry,989502,18478980,5.35
Uasin Gishu,ssp245,2041_2060,severe,dry+heat,0,18478980,0
Uasin Gishu,ssp245,2041_2060,severe,dry+heat+wet,0,18478980,0
Uasin Gishu,ssp245,2041_2060,severe,dry+wet,0,18478980,0
Uasin Gishu,ssp245,2041_2060,severe,heat,0,18478980,0
Uasin Gishu,ssp245,2041_2060,severe,heat+wet,0,18478980,0
Uasin Gishu,ssp245,2041_2060,severe,no hazard,17474511,18478980,94.56
Uasin Gishu,ssp245,2041_2060,severe,wet,14967,18478980,0.08
Uasin Gishu,ssp585,2021_2040,severe,any,1184047,18478980,6.41
Uasin Gishu,ssp585,2021_2040,severe,dry,1169080,18478980,6.33
Uasin Gishu,ssp585,2021_2040,severe,dry+heat,0,18478980,0
Uasin Gishu,ssp585,2021_2040,severe,dry+heat+wet,0,18478980,0
Uasin Gishu,ssp585,2021_2040,severe,dry+wet,0,18478980,0
Uasin Gishu,ssp585,2021_2040,severe,heat,0,18478980,0
Uasin Gishu,ssp585,2021_2040,severe,heat+wet,0,18478980,0
Uasin Gishu,ssp585,2021_2040,severe,no hazard,17294933,18478980,93.59
Uasin Gishu,ssp585,2021_2040,severe,wet,14967,18478980,0.08
Uasin Gishu,ssp585,2041_2060,severe,any,975707,18478980,5.28
Uasin Gishu,ssp585,2041_2060,severe,dry,959212,18478980,5.19
Uasin Gishu,ssp585,2041_2060,severe,dry+heat,0,18478980,0
Uasin Gishu,ssp585,2041_2060,severe,dry+heat+wet,0,18478980,0
Uasin Gishu,ssp585,2041_2060,severe,dry+wet,0,18478980,0
Uasin Gishu,ssp585,2041_2060,severe,heat,0,18478980,0
Uasin Gishu,ssp585,2041_2060,severe,heat+wet,0,18478980,0
Uasin Gishu,ssp585,2041_2060,severe,no hazard,17503273,18478980,94.72
Uasin Gishu,ssp585,2041_2060,severe,wet,16495,18478980,0.09
Vihiga,historic,historic,severe,any,115882,4592309,2.52
Vihiga,historic,historic,severe,dry,832,4592309,0.02
Vihiga,historic,historic,severe,dry+heat,0,4592309,0
Vihiga,historic,historic,severe,dry+heat+wet,0,4592309,0
Vihiga,historic,historic,severe,dry+wet,0,4592309,0
Vihiga,historic,historic,severe,heat,0,4592309,0
Vihiga,historic,historic,severe,heat+wet,0,4592309,0
Vihiga,historic,historic,severe,no hazard,4476427,4592309,97.48
Vihiga,historic,historic,severe,wet,115050,4592309,2.51
Vihiga,ssp245,2021_2040,severe,any,272221,4592309,5.93
Vihiga,ssp245,2021_2040,severe,dry,0,4592309,0
Vihiga,ssp245,2021_2040,severe,dry+heat,0,4592309,0
Vihiga,ssp245,2021_2040,severe,dry+heat+wet,0,4592309,0
Vihiga,ssp245,2021_2040,severe,dry+wet,0,4592309,0
Vihiga,ssp245,2021_2040,severe,heat,0,4592309,0
Vihiga,ssp245,2021_2040,severe,heat+wet,0,4592309,0
Vihiga,ssp245,2021_2040,severe,no hazard,4320088,4592309,94.07
Vihiga,ssp245,2021_2040,severe,wet,272221,4592309,5.93
Vihiga,ssp245,2041_2060,severe,any,227098,4592309,4.95
Vihiga,ssp245,2041_2060,severe,dry,0,4592309,0
Vihiga,ssp245,2041_2060,severe,dry+heat,0,4592309,0
Vihiga,ssp245,2041_2060,severe,dry+heat+wet,0,4592309,0
Vihiga,ssp245,2041_2060,severe,dry+wet,0,4592309,0
Vihiga,ssp245,2041_2060,severe,heat,0,4592309,0
Vihiga,ssp245,2041_2060,severe,heat+wet,0,4592309,0
Vihiga,ssp245,2041_2060,severe,no hazard,4365211,4592309,95.05
Vihiga,ssp245,2041_2060,severe,wet,227098,4592309,4.95
Vihiga,ssp585,2021_2040,severe,any,236064,4592309,5.14
Vihiga,ssp585,2021_2040,severe,dry,0,4592309,0
Vihiga,ssp585,2021_2040,severe,dry+heat,0,4592309,0
Vihiga,ssp585,2021_2040,severe,dry+heat+wet,0,4592309,0
Vihiga,ssp585,2021_2040,severe,dry+wet,0,4592309,0
Vihiga,ssp585,2021_2040,severe,heat,0,4592309,0
Vihiga,ssp585,2021_2040,severe,heat+wet,0,4592309,0
Vihiga,ssp585,2021_2040,severe,no hazard,4356245,4592309,94.86
Vihiga,ssp585,2021_2040,severe,wet,236064,4592309,5.14
Vihiga,ssp585,2041_2060,severe,any,256618,4592309,5.59
Vihiga,ssp585,2041_2060,severe,dry,0,4592309,0
Vihiga,ssp585,2041_2060,severe,dry+heat,0,4592309,0
Vihiga,ssp585,2041_2060,severe,dry+heat+wet,0,4592309,0
Vihiga,ssp585,2041_2060,severe,dry+wet,0,4592309,0
Vihiga,ssp585,2041_2060,severe,heat,0,4592309,0
Vihiga,ssp585,2041_2060,severe,heat+wet,0,4592309,0
Vihiga,ssp585,2041_2060,severe,no hazard,4335691,4592309,94.41
Vihiga,ssp585,2041_2060,severe,wet,256618,4592309,5.59
Wajir,historic,historic,severe,any,610291,610291,100
Wajir,historic,historic,severe,dry,453526,610291,74.31
Wajir,historic,historic,severe,dry+heat,156765,610291,25.69
Wajir,historic,historic,severe,dry+heat+wet,0,610291,0
Wajir,historic,historic,severe,dry+wet,0,610291,0
Wajir,historic,historic,severe,heat,0,610291,0
Wajir,historic,historic,severe,heat+wet,0,610291,0
Wajir,historic,historic,severe,no hazard,0,610291,0
Wajir,historic,historic,severe,wet,0,610291,0
Wajir,ssp245,2021_2040,severe,any,610291,610291,100
Wajir,ssp245,2021_2040,severe,dry,440526,610291,72.18
Wajir,ssp245,2021_2040,severe,dry+heat,169765,610291,27.82
Wajir,ssp245,2021_2040,severe,dry+heat+wet,0,610291,0
Wajir,ssp245,2021_2040,severe,dry+wet,0,610291,0
Wajir,ssp245,2021_2040,severe,heat,0,610291,0
Wajir,ssp245,2021_2040,severe,heat+wet,0,610291,0
Wajir,ssp245,2021_2040,severe,no hazard,0,610291,0
Wajir,ssp245,2021_2040,severe,wet,0,610291,0
Wajir,ssp245,2041_2060,severe,any,610291,610291,100
Wajir,ssp245,2041_2060,severe,dry,408724,610291,66.97
Wajir,ssp245,2041_2060,severe,dry+heat,201567,610291,33.03
Wajir,ssp245,2041_2060,severe,dry+heat+wet,0,610291,0
Wajir,ssp245,2041_2060,severe,dry+wet,0,610291,0
Wajir,ssp245,2041_2060,severe,heat,0,610291,0
Wajir,ssp245,2041_2060,severe,heat+wet,0,610291,0
Wajir,ssp245,2041_2060,severe,no hazard,0,610291,0
Wajir,ssp245,2041_2060,severe,wet,0,610291,0
Wajir,ssp585,2021_2040,severe,any,610291,610291,100
Wajir,ssp585,2021_2040,severe,dry,436551,610291,71.53
Wajir,ssp585,2021_2040,severe,dry+heat,173740,610291,28.47
Wajir,ssp585,2021_2040,severe,dry+heat+wet,0,610291,0
Wajir,ssp585,2021_2040,severe,dry+wet,0,610291,0
Wajir,ssp585,2021_2040,severe,heat,0,610291,0
Wajir,ssp585,2021_2040,severe,heat+wet,0,610291,0
Wajir,ssp585,2021_2040,severe,no hazard,0,610291,0
Wajir,ssp585,2021_2040,severe,wet,0,610291,0
Wajir,ssp585,2041_2060,severe,any,610291,610291,100
Wajir,ssp585,2041_2060,severe,dry,348610,610291,57.12
Wajir,ssp585,2041_2060,severe,dry+heat,261681,610291,42.88
Wajir,ssp585,2041_2060,severe,dry+heat+wet,0,610291,0
Wajir,ssp585,2041_2060,severe,dry+wet,0,610291,0
Wajir,ssp585,2041_2060,severe,heat,0,610291,0
Wajir,ssp585,2041_2060,severe,heat+wet,0,610291,0
Wajir,ssp585,2041_2060,severe,no hazard,0,610291,0
Wajir,ssp585,2041_2060,severe,wet,0,610291,0
West Pokot,historic,historic,severe,any,3121696,7020258,44.47
West Pokot,historic,historic,severe,dry,3121696,7020258,44.47
West Pokot,historic,historic,severe,dry+heat,0,7020258,0
West Pokot,historic,historic,severe,dry+heat+wet,0,7020258,0
West Pokot,historic,historic,severe,dry+wet,0,7020258,0
West Pokot,historic,historic,severe,heat,0,7020258,0
West Pokot,historic,historic,severe,heat+wet,0,7020258,0
West Pokot,historic,historic,severe,no hazard,3898562,7020258,55.53
West Pokot,historic,historic,severe,wet,0,7020258,0
West Pokot,ssp245,2021_2040,severe,any,2754086,7020258,39.23
West Pokot,ssp245,2021_2040,severe,dry,2753576,7020258,39.22
West Pokot,ssp245,2021_2040,severe,dry+heat,510,7020258,0.01
West Pokot,ssp245,2021_2040,severe,dry+heat+wet,0,7020258,0
West Pokot,ssp245,2021_2040,severe,dry+wet,0,7020258,0
West Pokot,ssp245,2021_2040,severe,heat,0,7020258,0
West Pokot,ssp245,2021_2040,severe,heat+wet,0,7020258,0
West Pokot,ssp245,2021_2040,severe,no hazard,4266172,7020258,60.77
West Pokot,ssp245,2021_2040,severe,wet,0,7020258,0
West Pokot,ssp245,2041_2060,severe,any,3015476,7020259,42.95
West Pokot,ssp245,2041_2060,severe,dry,2993130,7020259,42.64
West Pokot,ssp245,2041_2060,severe,dry+heat,22347,7020259,0.32
West Pokot,ssp245,2041_2060,severe,dry+heat+wet,0,7020259,0
West Pokot,ssp245,2041_2060,severe,dry+wet,0,7020259,0
West Pokot,ssp245,2041_2060,severe,heat,0,7020259,0
West Pokot,ssp245,2041_2060,severe,heat+wet,0,7020259,0
West Pokot,ssp245,2041_2060,severe,no hazard,4004782,7020259,57.05
West Pokot,ssp245,2041_2060,severe,wet,0,7020259,0
West Pokot,ssp585,2021_2040,severe,any,3034622,7020258,43.23
West Pokot,ssp585,2021_2040,severe,dry,3032504,7020258,43.2
West Pokot,ssp585,2021_2040,severe,dry+heat,2118,7020258,0.03
West Pokot,ssp585,2021_2040,severe,dry+heat+wet,0,7020258,0
West Pokot,ssp585,2021_2040,severe,dry+wet,0,7020258,0
West Pokot,ssp585,2021_2040,severe,heat,0,7020258,0
West Pokot,ssp585,2021_2040,severe,heat+wet,0,7020258,0
West Pokot,ssp585,2021_2040,severe,no hazard,3985636,7020258,56.77
West Pokot,ssp585,2021_2040,severe,wet,0,7020258,0
West Pokot,ssp585,2041_2060,severe,any,2871949,7020258,40.91
West Pokot,ssp585,2041_2060,severe,dry,2785294,7020258,39.68
West Pokot,ssp585,2041_2060,severe,dry+heat,86655,7020258,1.23
West Pokot,ssp585,2041_2060,severe,dry+heat+wet,0,7020258,0
West Pokot,ssp585,2041_2060,severe,dry+wet,0,7020258,0
West Pokot,ssp585,2041_2060,severe,heat,0,7020258,0
West Pokot,ssp585,2041_2060,severe,heat+wet,0,7020258,0
West Pokot,ssp585,2041_2060,severe,no hazard,4148309,7020258,59.09
West Pokot,ssp585,2041_2060,severe,wet,0,7020258,0
