admin0_name,admin1_name,severity,vop_total,exp_hist,exp_2050,d_pp,yw_base,yw_pct,irr_pct
Ethiopia,South West Ethiopia,extreme,38146877.74,0.0260886357930273,0.10326139997218,0.077172764179153,12.8491410068103,-14.7922931197318,-14.3047742209424
Ethiopia,Tigray,extreme,39839536.45,12.4729312707653,9.71945294810276,-2.75347832266256,8.01488281412528,2.08850870810013,-14.2707757226817
Gabon,Estuaire,extreme,562880.07,24.83672942977,28.3975234724513,3.56079404268124,4.99455208156622,-11.967381198212,-11.1680220089036
Gabon,Haut-Ogooue,extreme,2241507.33,0.611508149741362,0.865221350848761,0.2537132011074,8.47616639677164,-16.2524519095621,-15.3520855828601
Gabon,Moyen-Ogooue,extreme,1413603.09,0,0,0,5.04383667220803,-10.872291559191,-11.6033768791006
Gabon,Ngounie,extreme,3566494.29,3.19893965118335,3.13027278111807,-0.0686668700652819,6.50979674846435,-10.4334617297375,-16.4033205420037
Gabon,Nyanga,extreme,391973.66,0,0,0,6.19324995381966,-8.83352306078924,-15.4845778687463
Gabon,Ogooue-Ivindo,extreme,131352.47,0,0,0,7.7937199838012,-14.1495398348717,-15.9215229749073
Gabon,Ogooue-Maritime,extreme,205648.9,6.63412252630576,7.18019887293343,0.546076346627675,5.13039977024985,-9.02776921551864,-13.2037682318323
Gabon,Woleu-Ntem,extreme,939833.93,0,0.027132453070725,0.027132453070725,8.68746907851155,-14.0052597036066,-15.1128558227137
Gambia,Central River North,extreme,2204443.46,12.8402476695864,92.211210533837,79.3709628642506,4.66231291917049,-24.8277375414282,-14.1582388646214
Gambia,Central River South,extreme,1684399.74,7.99816081662421,88.033378585062,80.0352177684378,4.85928667310462,-24.5731284646036,-13.9262776596312
Gambia,Lower River,extreme,1161334.1,4.25243691716277,55.8599803450187,51.6075434278559,5.00505996367368,-24.358228189676,-13.5223425652458
Gambia,North Bank,extreme,3554737.56,10.2167035925994,51.0303213495176,40.8136177569182,4.98045519699823,-23.0673807125514,-13.1657951692949
